name,strategy,planner,rep,ok,checked,fallback,pre_fb,home_fb,t,jl,cl,n,n_chk,bad,bad_coarse,bad_pairs,frac,jl_pre,jl_app,jl_home,plan_calls,plan_fail,plan_t,method
fruit_r0_p3_t1_f3,frontal,RRTConnect,0,True,False,False,False,False,0.30166196823120117,6.743848033665097,2.3331536959428423,100,268,17,5,fruit_r0_p3_t1_f0|grasped_fruit_r0_p3_t1_f3×17;fruit_r0_p3_t1_f2|grasped_fruit_r0_p3_t1_f3×12;fruit_r0_p3_t1_f1|grasped_fruit_r0_p3_t1_f3×7;rg2_hand|fruit_r0_p3_t1_f0×3,,2.675271432288995,0.6966525845435544,2.675271432288994,0,0,0.0,frontal/거터법선 직선진입 16cm fraction=1.00 (회피 없음)
fruit_r0_p3_t1_f3,naive,RRTConnect,0,True,False,False,False,False,0.31321215629577637,3.706937755649398,2.201830108499083,84,160,32,18,rg2_hand|fruit_r0_p3_t1_f0×18;fruit_r0_p3_t1_f0|grasped_fruit_r0_p3_t1_f3×16;rg2_leftfinger|fruit_r0_p3_t1_f2×16;fruit_r0_p3_t1_f1|grasped_fruit_r0_p3_t1_f3×14;stem_r0_p3_s1|grasped_fruit_r0_p3_t1_f3×12;rg2_leftfinger|fruit_r0_p3_t1_f0×12;rg2_rightfinger|fruit_r0_p3_t1_f0×12;fruit_r0_p3_t1_f2|grasped_fruit_r0_p3_t1_f3×8;rg2_hand|fruit_r0_p3_t1_f2×6;rg2_leftfinger|stem_r0_p3_s1×4,,1.853468877824699,0.0,1.8534688778246988,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p2_t1_f2,harvest_linear,RRTConnect,0,True,True,False,False,False,0.9462511539459229,3.51983685983033,1.9449396673968553,36,120,4,3,fruit_r0_p2_t1_f0|grasped_fruit_r0_p2_t1_f2×4;fruit_r0_p2_t1_f1|grasped_fruit_r0_p2_t1_f2×2,1.0,1.3558753915503652,0.4043992720555155,1.3551629241689338,2,0,0.10964179039001465,cartesian(frac=1.00)
fruit_r0_p2_t1_f2,frontal,RRTConnect,0,True,False,False,False,False,0.17702198028564453,6.981039134129974,1.9219780364512946,100,268,17,5,fruit_r0_p2_t1_f0|grasped_fruit_r0_p2_t1_f2×17;rg2_rightfinger|fruit_r0_p2_t1_f0×9;fruit_r0_p2_t1_f1|grasped_fruit_r0_p2_t1_f2×6;rg2_hand|fruit_r0_p2_t1_f0×3,,2.822782919278012,0.6677366477869754,2.8227829192780116,0,0,0.0,frontal/거터법선 직선진입 16cm fraction=1.00 (회피 없음)
fruit_r0_p2_t1_f2,naive,RRTConnect,0,True,False,False,False,False,0.13604450225830078,2.9472338565522618,1.8742666465707503,84,160,18,10,fruit_r0_p2_t1_f0|grasped_fruit_r0_p2_t1_f2×18;fruit_r0_p2_t1_f1|grasped_fruit_r0_p2_t1_f2×10,,1.473616928276131,0.0,1.4736169282761309,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p1_t0_f2,harvest_linear,RRTConnect,0,True,True,False,False,False,1.3866679668426514,5.29710299963171,2.289694686613643,50,199,7,3,fruit_r0_p1_t0_f0|grasped_fruit_r0_p1_t0_f2×7;fruit_r0_p1_t0_f1|grasped_fruit_r0_p1_t0_f2×5,1.0,2.019017051885065,0.6289688003978775,2.020148346950889,2,0,0.1271958351135254,cartesian(frac=1.00)
fruit_r0_p1_t0_f2,frontal,RRTConnect,0,True,False,True,False,True,0.4572439193725586,0.0,0.0,0,0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p1_t0_f2,naive,RRTConnect,0,True,False,False,False,False,0.4415719509124756,7.334069999681111,3.176527174865329,84,316,18,6,fruit_r0_p1_t0_f0|grasped_fruit_r0_p1_t0_f2×18;fruit_r0_p1_t0_f1|grasped_fruit_r0_p1_t0_f2×12,,3.6670349998405554,0.0,3.6670349998405554,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p3_t1_f2,harvest_linear,RRTConnect,0,True,True,False,False,False,1.7937519550323486,3.8309333420088683,2.187570410739662,40,111,14,5,fruit_r0_p3_t1_f0|grasped_fruit_r0_p3_t1_f2×14;rg2_rightfinger|fruit_r0_p3_t1_f0×8;fruit_r0_p3_t1_f3|grasped_fruit_r0_p3_t1_f2×8;fruit_r0_p3_t1_f1|grasped_fruit_r0_p3_t1_f2×6,1.0,1.456067232461189,0.4585951761710773,1.4576757572055243,2,0,0.11476731300354004,cartesian(frac=1.00)
fruit_r0_p3_t1_f2,frontal,RRTConnect,0,True,False,False,False,False,0.37291765213012695,6.405328025857214,2.30553621114401,100,269,18,5,fruit_r0_p3_t1_f0|grasped_fruit_r0_p3_t1_f2×18;fruit_r0_p3_t1_f3|grasped_fruit_r0_p3_t1_f2×12;rg2_rightfinger|fruit_r0_p3_t1_f0×9;fruit_r0_p3_t1_f1|grasped_fruit_r0_p3_t1_f2×6;rg2_hand|fruit_r0_p3_t1_f0×3,,2.4600072940746642,0.7426567188539425,2.4600072940746647,0,0,0.0,frontal/거터법선 직선진입 16cm fraction=1.00 (회피 없음)
fruit_r0_p3_t1_f2,naive,RRTConnect,0,True,False,False,False,False,0.3699183464050293,3.061431599241362,2.1855137261432214,84,82,20,20,fruit_r0_p3_t1_f0|grasped_fruit_r0_p3_t1_f2×10;fruit_r0_p3_t1_f1|grasped_fruit_r0_p3_t1_f2×8;stem_r0_p3_s1|grasped_fruit_r0_p3_t1_f2×6;rg2_rightfinger|fruit_r0_p3_t1_f0×6;fruit_r0_p3_t1_f3|grasped_fruit_r0_p3_t1_f2×6;rg2_leftfinger|stem_r0_p3_s1×4;rg2_leftfinger|stem_r0_p3_s2×2,,1.5307157996206808,0.0,1.530715799620681,0,0,0.0,naive/관절보간 40점 (회피 없음)
fruit_r0_p4_t0_f3,harvest_linear,RRTConnect,0,True,True,False,False,False,3.1210429668426514,5.475566260064024,2.9916576769182397,46,146,42,10,fruit_r0_p4_t0_f0|grasped_fruit_r0_p4_t0_f3×32;fruit_r0_p4_t0_f2|grasped_fruit_r0_p4_t0_f3×23;rg2_hand|fruit_r0_p4_t0_f0×18;rg2_rightfinger|fruit_r0_p4_t0_f0×16;fruit_r0_p4_t0_f1|grasped_fruit_r0_p4_t0_f3×16;rg2_leftfinger|fruit_r0_p4_t0_f0×11;fruit_r0_p3_t1_f2|grasped_fruit_r0_p4_t0_f3×5;fruit_r0_p3_t1_f0|grasped_fruit_r0_p4_t0_f3×4;stem_r0_p4_s1|grasped_fruit_r0_p4_t0_f3×3,1.0,2.00199445502159,0.7354855291466629,2.002600746749108,2,0,0.1310563087463379,cartesian(frac=1.00)
fruit_r0_p4_t0_f3,frontal,RRTConnect,0,True,False,True,False,True,0.7159848213195801,0.0,0.0,0,0,0,0,,,0.0,0.0,0.0,0,0,0.0,frontal/IK 실패
fruit_r0_p4_t0_f3,naive,RRTConnect,0,True,False,False,False,False,0.6666970252990723,4.697647948098043,2.95067986049045,84,238,78,26,rg2_leftfinger|fruit_r0_p4_t0_f0×20;fruit_r0_p4_t0_f1|grasped_fruit_r0_p4_t0_f3×18;fruit_r0_p3_t1_f1|grasped_fruit_r0_p4_t0_f3×16;rg2_hand|fruit_r0_p3_t1_f2×16;rg2_rightfinger|fruit_r0_p3_t1_f2×16;fruit_r0_p4_t0_f0|grasped_fruit_r0_p4_t0_f3×16;rg2_hand|fruit_r0_p4_t0_f0×16;rg2_rightfinger|fruit_r0_p3_t1_f0×14;fruit_r0_p3_t1_f2|grasped_fruit_r0_p4_t0_f3×14;rg2_rightfinger|fruit_r0_p3_t1_f3×14;rg2_hand|stem_r0_p4_s1×14;rg2_leftfinger|fruit_r0_p4_t0_f2×14;rg2_hand|fruit_r0_p3_t1_f0×10;rg2_leftfinger|fruit_r0_p3_t1_f2×10;rg2_rightfinger|fruit_r0_p3_t1_f1×10;rg2_rightfinger|fruit_r0_p4_t0_f0×10;fruit_r0_p4_t0_f2|grasped_fruit_r0_p4_t0_f3×10;stem_r0_p3_s1|grasped_fruit_r0_p4_t0_f3×8;rg2_rightfinger|stem_r0_p3_s1×8;rg2_leftfinger|stem_r0_p4_s1×8;rg2_hand|stem_r0_p4_s0×8;rg2_rightfinger|stem_r0_p4_s0×8;rg2_leftfinger|stem_r0_p3_s1×6;rg2_rightfinger|stem_r0_p4_s1×6;rg2_leftfinger|stem_r0_p3_s2×4;fruit_r0_p3_t1_f0|grasped_fruit_r0_p4_t0_f3×4,,2.3488239740490213,0.0,2.3488239740490213,0,0,0.0,naive/관절보간 40점 (회피 없음)
